Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
5/4/2008,13:23:00,3.906,0.048,239.360,16.200,39.000,0.000,19.000
5/4/2008,13:37:00,0.728,0.000,241.100,3.200,1.000,0.000,0.000
5/4/2008,16:32:00,2.192,0.456,238.390,9.400,0.000,0.000,18.000
5/4/2008,21:25:00,2.996,0.000,236.380,12.600,0.000,0.000,18.000
5/4/2008,21:51:00,2.032,0.086,241.400,8.400,0.000,1.000,18.000
5/4/2008,23:53:00,0.47,0.182,243.770,2.200,0.000,0.000,1.000
6/4/2008,08:17:00,0.362,0.112,243.490,1.600,0.000,0.000,1.000
6/4/2008,10:47:00,0.828,0.096,240.700,3.400,0.000,0.000,1.000
6/4/2008,18:47:00,0.7,0.052,238.750,2.800,0.000,0.000,1.000
6/4/2008,21:11:00,1.928,0.064,238.560,8.000,0.000,0.000,1.000
6/4/2008,23:26:00,1.01,0.094,243.710,4.200,0.000,1.000,0.000
7/4/2008,06:07:00,0.366,0.126,243.240,1.600,0.000,0.000,0.000
7/4/2008,09:02:00,1.626,0.220,240.270,6.800,1.000,0.000,19.000
7/4/2008,09:54:00,3.696,0.102,239.310,15.400,38.000,0.000,18.000
7/4/2008,09:59:00,1.436,0.114,241.310,6.000,0.000,0.000,19.000
7/4/2008,14:12:00,0.588,0.000,247.350,2.600,0.000,0.000,1.000
7/4/2008,19:53:00,1.966,0.130,243.140,8.000,0.000,0.000,19.000
7/4/2008,23:01:00,0.472,0.288,249.580,2.200,0.000,1.000,1.000
8/4/2008,05:06:00,0.27,0.000,244.380,1.000,0.000,0.000,1.000
8/4/2008,06:15:00,0.27,0.000,242.110,1.000,0.000,0.000,1.000
8/4/2008,18:21:00,1.382,0.000,239.400,5.600,0.000,0.000,18.000
8/4/2008,21:25:00,1.45,0.248,240.240,6.200,1.000,1.000,1.000
8/4/2008,23:04:00,0.262,0.000,245.260,1.000,0.000,0.000,1.000
9/4/2008,03:27:00,0.328,0.086,243.660,1.400,0.000,0.000,1.000
9/4/2008,14:28:00,0.326,0.100,246.120,1.400,0.000,0.000,1.000
9/4/2008,21:02:00,1.916,0.000,236.950,8.000,0.000,0.000,0.000
10/4/2008,10:31:00,1.336,0.000,242.530,5.400,0.000,0.000,18.000
10/4/2008,12:37:00,0.32,0.106,242.330,1.400,0.000,1.000,1.000
10/4/2008,13:40:00,0.358,0.098,242.230,1.600,0.000,0.000,1.000
10/4/2008,20:18:00,2.364,0.348,236.770,11.000,16.000,0.000,0.000
11/4/2008,02:44:00,0.258,0.000,244.930,1.000,0.000,0.000,1.000
11/4/2008,07:14:00,2.74,0.158,241.320,11.400,0.000,0.000,18.000
11/4/2008,09:24:00,1.308,0.000,239.640,5.400,0.000,0.000,18.000
11/4/2008,10:06:00,1.294,0.000,238.570,5.400,0.000,0.000,18.000
11/4/2008,13:42:00,0.414,0.218,241.080,1.800,0.000,0.000,1.000
11/4/2008,17:21:00,1.552,0.328,241.090,6.400,0.000,1.000,19.000
11/4/2008,22:53:00,2.266,0.000,241.530,9.400,0.000,0.000,0.000
12/4/2008,05:00:00,0.258,0.000,242.790,1.000,0.000,0.000,0.000
12/4/2008,07:15:00,0.428,0.234,242.760,2.000,0.000,1.000,1.000
12/4/2008,10:17:00,1.552,0.080,238.460,6.400,1.000,0.000,19.000
12/4/2008,16:47:00,4.376,0.628,237.130,18.600,37.000,2.000,18.000
12/4/2008,17:36:00,2.468,0.462,240.050,10.400,1.000,1.000,18.000
12/4/2008,19:17:00,5.746,0.348,236.390,24.200,38.000,0.000,18.000
12/4/2008,19:43:00,4.326,0.494,238.900,18.200,38.000,0.000,19.000
12/4/2008,23:02:00,2.702,0.210,240.490,11.200,1.000,0.000,19.000
12/4/2008,23:35:00,2.892,0.318,240.300,12.000,1.000,0.000,18.000
13/4/2008,01:07:00,1.518,0.198,240.600,6.200,0.000,1.000,18.000
13/4/2008,02:45:00,1.348,0.000,242.700,5.400,0.000,0.000,19.000
13/4/2008,10:13:00,1.75,0.000,237.510,7.400,0.000,2.000,18.000
13/4/2008,10:44:00,1.358,0.000,240.230,5.600,0.000,0.000,19.000
13/4/2008,18:20:00,4.532,0.404,234.650,19.400,1.000,39.000,18.000
13/4/2008,19:35:00,3.596,0.522,233.570,15.600,0.000,32.000,1.000
13/4/2008,19:59:00,1.882,0.138,237.850,8.000,0.000,18.000,1.000
13/4/2008,20:15:00,3.294,0.210,235.290,14.000,0.000,1.000,18.000
13/4/2008,21:25:00,2.482,0.066,236.970,10.400,1.000,0.000,18.000
13/4/2008,22:59:00,0.56,0.166,245.490,2.400,0.000,1.000,0.000
14/4/2008,00:38:00,0.356,0.114,245.430,1.400,0.000,0.000,1.000
14/4/2008,08:42:00,1.434,0.078,236.220,6.000,0.000,0.000,18.000
14/4/2008,11:04:00,1.548,0.132,243.760,6.200,0.000,0.000,18.000
14/4/2008,12:05:00,1.522,0.126,241.900,6.200,0.000,0.000,19.000
14/4/2008,12:27:00,1.432,0.000,241.620,5.800,0.000,0.000,19.000
14/4/2008,13:31:00,1.5,0.110,240.590,6.200,0.000,1.000,18.000
14/4/2008,13:48:00,1.668,0.348,241.010,7.000,0.000,1.000,19.000
14/4/2008,16:47:00,0.408,0.060,242.890,1.800,0.000,0.000,1.000
14/4/2008,17:38:00,0.514,0.386,245.000,2.600,0.000,1.000,1.000
14/4/2008,18:58:00,0.5,0.000,244.930,2.200,0.000,0.000,1.000
14/4/2008,22:20:00,3.768,0.048,242.030,15.600,0.000,0.000,19.000
15/4/2008,00:46:00,0.448,0.258,240.840,2.000,0.000,1.000,0.000
15/4/2008,17:25:00,0.29,0.000,243.830,1.200,0.000,0.000,0.000
15/4/2008,21:51:00,2.056,0.076,236.720,8.600,0.000,0.000,1.000
15/4/2008,22:18:00,3.408,0.102,237.570,14.400,0.000,0.000,18.000
16/4/2008,03:38:00,0.34,0.100,245.950,1.400,0.000,1.000,0.000
16/4/2008,04:25:00,0.286,0.000,243.460,1.200,0.000,0.000,1.000
16/4/2008,05:12:00,0.266,0.000,244.320,1.000,0.000,0.000,1.000
16/4/2008,06:42:00,0.462,0.228,242.510,2.000,0.000,1.000,1.000
16/4/2008,08:44:00,1.46,0.104,242.660,6.000,0.000,0.000,19.000
16/4/2008,09:49:00,1.508,0.000,240.380,6.200,0.000,0.000,19.000
16/4/2008,11:06:00,0.49,0.094,242.110,2.200,0.000,1.000,1.000
16/4/2008,11:16:00,0.596,0.234,242.470,2.800,0.000,1.000,1.000
17/4/2008,00:18:00,0.432,0.232,243.690,2.000,0.000,0.000,1.000
17/4/2008,07:16:00,1.506,0.000,238.980,6.200,0.000,0.000,18.000
17/4/2008,10:15:00,1.326,0.000,239.790,5.400,0.000,0.000,18.000
17/4/2008,22:52:00,1.272,0.094,244.200,5.200,0.000,0.000,1.000
17/4/2008,22:59:00,1.198,0.000,244.870,5.000,0.000,0.000,1.000
18/4/2008,00:00:00,0.474,0.238,242.120,2.200,0.000,2.000,1.000
18/4/2008,04:32:00,0.344,0.096,240.430,1.400,0.000,1.000,1.000
18/4/2008,09:01:00,2.608,0.058,237.920,11.000,0.000,0.000,18.000
18/4/2008,12:54:00,2.744,0.128,237.860,11.600,0.000,23.000,18.000
18/4/2008,16:08:00,0.54,0.116,242.980,2.400,0.000,1.000,0.000
18/4/2008,17:10:00,0.472,0.248,243.210,2.200,0.000,0.000,1.000
18/4/2008,18:40:00,0.35,0.100,243.780,1.400,0.000,1.000,1.000
18/4/2008,19:12:00,0.35,0.116,241.020,1.400,0.000,0.000,1.000
18/4/2008,19:58:00,1.362,0.394,236.960,6.800,3.000,2.000,1.000
19/4/2008,01:27:00,0.3,0.000,243.250,1.600,0.000,0.000,1.000
19/4/2008,04:13:00,0.372,0.132,245.370,1.600,0.000,0.000,1.000
19/4/2008,04:30:00,0.274,0.000,245.250,1.200,0.000,0.000,1.000
19/4/2008,08:36:00,0.4,0.094,243.410,1.800,0.000,0.000,1.000
19/4/2008,10:17:00,1.626,0.188,238.160,6.800,0.000,0.000,18.000
19/4/2008,16:44:00,1.854,0.246,240.210,7.800,0.000,3.000,19.000
20/4/2008,01:28:00,1.306,0.308,243.040,5.400,0.000,0.000,1.000
20/4/2008,03:57:00,0.308,0.052,242.830,1.200,0.000,0.000,0.000
20/4/2008,04:06:00,0.356,0.114,242.960,1.400,0.000,0.000,0.000
20/4/2008,04:57:00,0.258,0.000,242.330,1.000,0.000,0.000,0.000
20/4/2008,06:18:00,0.334,0.096,241.290,1.400,0.000,1.000,1.000
20/4/2008,09:36:00,0.312,0.060,242.040,1.200,0.000,0.000,1.000
20/4/2008,11:33:00,1.554,0.086,239.360,6.400,0.000,0.000,18.000
20/4/2008,13:26:00,1.694,0.324,240.070,7.200,0.000,0.000,19.000
20/4/2008,22:05:00,2.764,0.326,233.650,11.800,0.000,5.000,17.000
21/4/2008,03:08:00,0.332,0.080,243.650,1.400,0.000,0.000,1.000
21/4/2008,04:12:00,0.35,0.102,240.710,1.400,0.000,0.000,1.000
21/4/2008,04:30:00,0.346,0.078,241.140,1.400,0.000,1.000,1.000
21/4/2008,07:15:00,0.916,0.204,242.450,4.000,0.000,0.000,1.000
21/4/2008,07:40:00,2.458,0.058,238.870,10.600,0.000,0.000,18.000
21/4/2008,11:28:00,0.426,0.230,243.210,2.000,0.000,0.000,0.000
21/4/2008,19:43:00,1.324,0.000,240.500,5.400,0.000,0.000,19.000
21/4/2008,19:54:00,1.402,0.104,239.570,5.800,0.000,0.000,19.000
21/4/2008,20:35:00,0.936,0.000,241.160,3.800,0.000,0.000,1.000
21/4/2008,21:47:00,1.106,0.112,239.550,4.600,0.000,2.000,0.000
21/4/2008,22:46:00,0.928,0.048,240.810,4.000,0.000,0.000,1.000
22/4/2008,03:23:00,0.358,0.130,244.240,1.600,0.000,0.000,1.000
22/4/2008,05:06:00,0.328,0.000,241.340,1.400,0.000,0.000,0.000
22/4/2008,07:59:00,1.448,0.100,239.650,6.000,2.000,1.000,19.000
22/4/2008,08:11:00,3.59,0.078,236.910,15.000,37.000,1.000,17.000
22/4/2008,13:13:00,3.148,0.072,237.790,13.200,0.000,38.000,1.000
22/4/2008,16:00:00,1.872,0.390,240.420,8.000,0.000,6.000,18.000
22/4/2008,17:02:00,1.372,0.090,239.260,5.600,0.000,2.000,18.000
22/4/2008,18:03:00,1.336,0.000,240.310,5.400,0.000,0.000,18.000
22/4/2008,18:20:00,1.422,0.000,240.320,5.800,0.000,0.000,18.000
22/4/2008,19:02:00,1.488,0.210,240.780,6.200,0.000,0.000,19.000
22/4/2008,23:08:00,0.442,0.268,246.450,2.000,0.000,1.000,1.000
23/4/2008,02:26:00,0.354,0.132,244.820,1.400,0.000,0.000,1.000
23/4/2008,14:08:00,0.322,0.106,241.180,1.400,0.000,1.000,0.000
23/4/2008,14:16:00,0.324,0.110,242.370,1.400,0.000,2.000,1.000
23/4/2008,15:26:00,0.344,0.118,244.460,1.400,0.000,0.000,1.000
23/4/2008,18:19:00,0.44,0.104,241.060,2.000,0.000,0.000,0.000
23/4/2008,20:09:00,1.408,0.048,238.790,5.800,0.000,0.000,18.000
23/4/2008,23:39:00,2.032,0.270,241.400,8.400,0.000,0.000,1.000
24/4/2008,01:08:00,1.44,0.104,242.360,5.800,1.000,0.000,19.000
24/4/2008,03:23:00,0.346,0.112,241.370,1.400,0.000,0.000,1.000
24/4/2008,04:13:00,0.418,0.230,239.990,2.000,0.000,1.000,0.000
24/4/2008,04:37:00,0.256,0.000,241.830,1.000,0.000,0.000,0.000
24/4/2008,07:28:00,1.552,0.078,238.750,6.400,0.000,1.000,18.000
24/4/2008,11:32:00,0.452,0.294,240.000,2.200,0.000,1.000,1.000
24/4/2008,12:52:00,0.428,0.210,239.800,2.000,0.000,0.000,1.000
24/4/2008,15:19:00,0.36,0.118,242.590,1.600,0.000,0.000,0.000
24/4/2008,17:08:00,0.248,0.000,240.500,1.000,0.000,0.000,1.000
24/4/2008,17:19:00,0.424,0.218,241.470,2.000,0.000,0.000,0.000
24/4/2008,23:03:00,0.302,0.000,243.140,1.200,0.000,0.000,1.000
25/4/2008,01:54:00,0.354,0.112,241.030,1.400,0.000,0.000,1.000
25/4/2008,06:38:00,0.51,0.150,241.800,2.200,0.000,0.000,0.000
25/4/2008,11:29:00,0.406,0.218,244.230,1.800,0.000,1.000,1.000
25/4/2008,18:53:00,0.966,0.298,240.000,4.200,0.000,1.000,10.000
25/4/2008,19:05:00,0.426,0.240,242.410,2.000,0.000,1.000,0.000
25/4/2008,22:46:00,0.362,0.114,243.050,1.600,0.000,0.000,1.000
26/4/2008,02:28:00,0.432,0.000,239.780,2.200,0.000,0.000,3.000
26/4/2008,11:50:00,0.41,0.216,244.120,1.800,0.000,1.000,1.000
26/4/2008,15:42:00,0.732,0.192,240.190,3.000,0.000,1.000,1.000
26/4/2008,16:33:00,0.736,0.192,237.160,3.200,0.000,0.000,1.000
26/4/2008,19:47:00,0.45,0.220,241.420,2.000,0.000,1.000,1.000
27/4/2008,01:53:00,0.71,0.102,242.360,2.800,0.000,0.000,0.000
27/4/2008,03:12:00,0.308,0.060,240.170,1.200,0.000,0.000,1.000
27/4/2008,03:38:00,0.332,0.100,241.610,1.400,0.000,1.000,1.000
27/4/2008,05:01:00,0.346,0.112,241.440,1.400,0.000,0.000,1.000
27/4/2008,14:29:00,0.466,0.208,243.240,2.000,0.000,1.000,0.000
27/4/2008,15:34:00,0.36,0.084,243.310,1.400,0.000,0.000,0.000
27/4/2008,21:42:00,0.482,0.326,238.880,2.400,0.000,1.000,0.000
27/4/2008,22:40:00,0.352,0.116,242.690,1.400,0.000,0.000,1.000
27/4/2008,23:18:00,0.352,0.120,243.730,1.400,0.000,0.000,1.000
28/4/2008,01:57:00,0.42,0.218,241.880,1.800,0.000,0.000,1.000
28/4/2008,07:11:00,0.276,0.000,240.050,1.200,0.000,0.000,0.000
28/4/2008,08:07:00,0.416,0.232,240.590,2.000,0.000,1.000,1.000
28/4/2008,09:44:00,0.342,0.106,239.420,1.400,0.000,0.000,0.000
28/4/2008,09:59:00,0.282,0.000,240.340,1.200,0.000,0.000,0.000
28/4/2008,12:31:00,0.358,0.114,241.800,1.600,0.000,0.000,1.000
28/4/2008,14:26:00,1.32,0.000,240.430,5.400,0.000,0.000,18.000
28/4/2008,14:45:00,0.386,0.174,240.780,1.800,0.000,0.000,1.000
28/4/2008,16:10:00,0.332,0.086,242.930,1.400,0.000,0.000,0.000
28/4/2008,18:57:00,0.318,0.094,239.450,1.400,0.000,1.000,0.000
28/4/2008,21:18:00,0.34,0.104,239.380,1.400,0.000,0.000,1.000
28/4/2008,22:31:00,0.488,0.348,243.240,2.400,0.000,1.000,1.000
28/4/2008,23:57:00,0.336,0.094,245.450,1.400,0.000,0.000,0.000
29/4/2008,02:08:00,0.322,0.100,241.910,1.400,0.000,1.000,0.000
29/4/2008,05:50:00,0.324,0.102,242.380,1.400,0.000,1.000,1.000
29/4/2008,08:56:00,0.49,0.330,239.730,2.400,0.000,2.000,1.000
29/4/2008,09:26:00,0.424,0.240,242.480,2.000,0.000,2.000,1.000
29/4/2008,11:05:00,4.47,0.208,234.420,19.400,36.000,1.000,18.000
29/4/2008,14:00:00,1.714,0.284,241.740,7.200,0.000,5.000,19.000
29/4/2008,14:24:00,1.512,0.190,242.440,6.200,0.000,2.000,18.000
29/4/2008,14:33:00,1.516,0.216,240.900,6.200,0.000,1.000,19.000
29/4/2008,18:16:00,1.536,0.000,239.960,6.400,0.000,0.000,22.000
29/4/2008,21:21:00,1.666,0.148,236.300,7.000,0.000,1.000,11.000
29/4/2008,23:35:00,2.184,0.442,243.090,9.000,0.000,0.000,1.000
29/4/2008,23:36:00,2.186,0.444,243.220,9.000,0.000,0.000,0.000
30/4/2008,01:08:00,1.984,0.298,238.940,8.400,0.000,1.000,1.000
30/4/2008,08:19:00,0.384,0.202,240.560,1.800,0.000,1.000,0.000
30/4/2008,10:35:00,1.376,0.068,240.080,5.600,0.000,0.000,19.000
30/4/2008,10:42:00,1.364,0.068,239.150,5.600,0.000,0.000,18.000
30/4/2008,15:25:00,0.424,0.254,244.960,2.000,0.000,1.000,0.000
30/4/2008,17:23:00,0.416,0.226,243.360,1.800,0.000,0.000,1.000
30/4/2008,17:49:00,0.338,0.106,238.940,1.400,0.000,0.000,1.000
30/4/2008,20:43:00,0.354,0.104,238.020,1.400,0.000,0.000,0.000
30/4/2008,21:44:00,0.374,0.126,239.690,1.800,0.000,0.000,0.000
30/4/2008,23:30:00,0.25,0.000,242.150,1.000,0.000,0.000,0.000
1/5/2008,01:50:00,0.322,0.096,239.700,1.400,0.000,1.000,1.000
1/5/2008,10:44:00,0.244,0.000,240.500,1.000,0.000,0.000,1.000
1/5/2008,14:55:00,1.438,0.106,242.580,5.800,0.000,0.000,19.000
1/5/2008,18:38:00,0.332,0.082,241.040,1.400,0.000,0.000,1.000
2/5/2008,07:33:00,0.34,0.112,241.570,1.400,0.000,0.000,0.000
2/5/2008,10:25:00,3.242,0.164,238.320,14.200,0.000,0.000,18.000
2/5/2008,11:55:00,1.408,0.074,242.420,5.800,0.000,0.000,18.000
2/5/2008,13:06:00,1.402,0.092,242.140,5.800,0.000,1.000,19.000
2/5/2008,13:59:00,0.338,0.110,240.180,1.400,0.000,0.000,1.000
2/5/2008,17:26:00,0.248,0.000,241.600,1.000,0.000,0.000,1.000
2/5/2008,21:00:00,0.772,0.234,241.540,3.200,1.000,0.000,1.000
2/5/2008,21:19:00,0.742,0.194,239.530,3.200,1.000,0.000,0.000
3/5/2008,13:52:00,0.328,0.116,242.110,1.400,0.000,1.000,1.000
3/5/2008,19:52:00,0.32,0.090,241.560,1.400,0.000,0.000,1.000
3/5/2008,20:11:00,1.502,0.232,241.730,6.200,0.000,2.000,18.000
4/5/2008,01:55:00,1.494,0.204,241.050,6.200,0.000,0.000,18.000
4/5/2008,04:58:00,0.328,0.088,243.290,1.400,0.000,0.000,1.000
4/5/2008,08:08:00,0.32,0.082,240.510,1.400,0.000,0.000,1.000
4/5/2008,08:37:00,0.292,0.000,242.150,1.200,0.000,0.000,0.000
4/5/2008,09:29:00,0.898,0.092,239.060,3.800,0.000,0.000,1.000
4/5/2008,15:16:00,0.594,0.216,244.610,2.600,0.000,0.000,1.000
4/5/2008,17:28:00,0.98,0.210,240.920,4.200,0.000,2.000,1.000
5/5/2008,02:39:00,0.344,0.108,242.290,1.400,0.000,1.000,0.000
5/5/2008,09:23:00,1.374,0.094,236.610,5.800,0.000,0.000,18.000
5/5/2008,11:06:00,1.46,0.198,238.360,6.200,0.000,0.000,19.000
5/5/2008,11:49:00,1.39,0.072,240.190,5.800,0.000,0.000,18.000
5/5/2008,15:00:00,0.442,0.252,244.060,2.000,0.000,1.000,0.000
5/5/2008,16:05:00,0.258,0.000,241.680,1.000,0.000,0.000,0.000
5/5/2008,17:55:00,0.424,0.222,241.910,2.000,0.000,0.000,1.000
5/5/2008,22:05:00,1.696,0.278,240.400,7.200,0.000,0.000,1.000
6/5/2008,01:38:00,0.356,0.080,240.900,1.400,0.000,0.000,1.000
6/5/2008,05:44:00,0.37,0.126,240.470,1.600,0.000,0.000,1.000
6/5/2008,06:53:00,0.42,0.116,241.030,1.800,0.000,0.000,1.000
6/5/2008,08:08:00,1.378,0.096,238.650,5.800,0.000,1.000,18.000
6/5/2008,08:19:00,1.296,0.000,238.140,5.400,0.000,0.000,18.000
6/5/2008,10:03:00,1.506,0.210,241.090,6.200,0.000,0.000,18.000
6/5/2008,16:22:00,2.332,0.292,240.560,9.800,0.000,15.000,19.000
6/5/2008,19:12:00,1.572,0.332,239.340,6.600,0.000,1.000,19.000
6/5/2008,20:03:00,2.57,0.530,238.190,11.200,0.000,0.000,12.000
6/5/2008,20:35:00,0.354,0.090,242.300,1.400,0.000,0.000,1.000
6/5/2008,23:19:00,1.37,0.066,246.080,6.600,0.000,0.000,20.000
6/5/2008,23:28:00,0.392,0.136,245.830,1.600,0.000,0.000,0.000
7/5/2008,02:35:00,0.258,0.000,241.160,1.000,0.000,0.000,1.000
7/5/2008,02:38:00,0.334,0.088,240.980,1.400,0.000,0.000,1.000
7/5/2008,06:37:00,0.412,0.188,239.510,2.000,0.000,0.000,1.000
7/5/2008,08:01:00,2.01,0.108,240.230,8.400,0.000,0.000,29.000
7/5/2008,15:40:00,0.396,0.106,243.690,1.600,2.000,0.000,0.000
7/5/2008,16:35:00,0.348,0.124,240.180,1.400,0.000,0.000,1.000
8/5/2008,00:02:00,2.312,0.282,242.280,9.600,0.000,0.000,18.000
8/5/2008,04:09:00,1.072,0.110,238.740,4.400,0.000,0.000,1.000
8/5/2008,14:07:00,1.518,0.196,240.230,6.200,0.000,0.000,18.000
8/5/2008,21:53:00,2.392,0.188,239.820,10.000,0.000,0.000,19.000
8/5/2008,23:49:00,2.214,0.216,243.260,9.200,0.000,0.000,19.000
9/5/2008,06:34:00,0.346,0.104,241.050,1.400,0.000,0.000,1.000
9/5/2008,08:00:00,1.466,0.096,240.000,6.000,0.000,0.000,19.000
9/5/2008,22:40:00,0.782,0.000,242.640,3.200,0.000,0.000,1.000
9/5/2008,23:41:00,0.358,0.104,245.700,1.400,0.000,0.000,0.000
10/5/2008,01:28:00,0.356,0.096,242.600,1.400,0.000,0.000,0.000
10/5/2008,02:26:00,0.834,0.130,238.830,3.600,0.000,0.000,10.000
10/5/2008,07:35:00,1.76,0.214,240.920,7.400,0.000,0.000,1.000
10/5/2008,11:35:00,0.548,0.200,240.330,2.600,0.000,1.000,1.000
10/5/2008,12:29:00,1.65,0.314,241.020,7.000,0.000,1.000,19.000
10/5/2008,20:11:00,1.498,0.176,238.730,6.200,0.000,0.000,18.000
10/5/2008,23:32:00,1.592,0.150,240.920,6.600,0.000,0.000,9.000
11/5/2008,04:01:00,0.416,0.076,239.580,1.800,0.000,1.000,1.000
11/5/2008,06:48:00,0.232,0.104,241.560,1.000,0.000,0.000,1.000
11/5/2008,08:14:00,0.23,0.120,240.930,1.000,0.000,2.000,1.000
11/5/2008,08:47:00,0.792,0.108,241.920,5.400,0.000,0.000,1.000
11/5/2008,12:18:00,0.484,0.226,240.720,2.400,0.000,0.000,1.000
11/5/2008,13:39:00,0.602,0.212,241.460,2.800,0.000,0.000,1.000
12/5/2008,06:05:00,0.262,0.134,242.740,1.200,0.000,0.000,1.000
12/5/2008,08:14:00,0.262,0.138,241.200,1.200,0.000,0.000,1.000
12/5/2008,13:39:00,0.314,0.052,242.100,1.200,0.000,0.000,1.000
12/5/2008,19:41:00,0.622,0.314,240.610,3.000,0.000,1.000,1.000
12/5/2008,22:53:00,0.448,0.300,243.640,2.200,1.000,0.000,1.000
13/5/2008,04:43:00,0.158,0.000,239.000,0.600,0.000,0.000,1.000
13/5/2008,07:59:00,2.754,0.356,241.320,11.600,0.000,2.000,21.000
13/5/2008,10:26:00,0.238,0.116,241.170,1.000,0.000,1.000,1.000
13/5/2008,10:34:00,0.406,0.350,240.500,2.200,0.000,1.000,1.000
13/5/2008,10:42:00,0.39,0.340,238.830,2.000,0.000,1.000,0.000
13/5/2008,13:55:00,0.164,0.000,241.760,0.600,0.000,0.000,1.000
13/5/2008,15:47:00,3.46,0.202,237.720,15.600,15.000,29.000,8.000
14/5/2008,07:19:00,1.632,0.224,238.190,6.800,0.000,0.000,18.000
14/5/2008,07:38:00,1.786,0.130,237.430,7.600,0.000,0.000,18.000
14/5/2008,10:31:00,3.578,0.090,238.120,15.000,39.000,0.000,18.000
14/5/2008,12:55:00,0.32,0.232,240.150,1.600,0.000,0.000,1.000
14/5/2008,13:29:00,1.036,0.260,239.110,5.200,0.000,0.000,1.000
14/5/2008,15:18:00,3.682,0.210,238.630,15.400,38.000,0.000,19.000
14/5/2008,15:34:00,0.654,0.092,241.740,2.800,0.000,1.000,1.000
14/5/2008,16:14:00,0.484,0.126,241.530,2.000,0.000,3.000,1.000
14/5/2008,17:42:00,1.812,0.214,240.640,8.000,0.000,25.000,1.000
14/5/2008,22:56:00,0.43,0.260,243.090,2.000,0.000,1.000,1.000
14/5/2008,23:11:00,0.656,0.290,245.150,3.200,0.000,1.000,4.000
15/5/2008,03:53:00,0.232,0.104,240.510,1.000,0.000,0.000,0.000
15/5/2008,04:34:00,0.408,0.350,239.500,2.200,0.000,1.000,0.000
15/5/2008,05:01:00,0.16,0.000,239.530,0.600,0.000,0.000,0.000
15/5/2008,06:33:00,0.488,0.212,239.100,2.200,0.000,1.000,1.000
15/5/2008,14:50:00,0.572,0.264,242.470,2.800,0.000,2.000,0.000
15/5/2008,16:25:00,0.504,0.218,240.590,2.400,0.000,0.000,1.000
16/5/2008,01:00:00,0.276,0.118,244.400,1.200,0.000,1.000,1.000
16/5/2008,03:07:00,1.37,0.104,240.360,5.600,0.000,0.000,19.000
16/5/2008,11:37:00,0.384,0.324,237.520,2.000,0.000,1.000,1.000
16/5/2008,13:07:00,1.64,0.088,239.720,6.800,0.000,1.000,18.000
16/5/2008,13:40:00,1.584,0.268,240.460,6.600,1.000,1.000,18.000
16/5/2008,14:30:00,3.348,0.222,234.410,14.400,1.000,30.000,17.000
16/5/2008,16:33:00,0.468,0.126,240.800,2.000,0.000,0.000,1.000
16/5/2008,21:34:00,3.942,0.292,235.610,17.000,31.000,1.000,17.000
17/5/2008,05:11:00,0.342,0.244,239.580,1.600,0.000,1.000,0.000
17/5/2008,05:16:00,0.25,0.112,239.600,1.200,0.000,1.000,1.000
17/5/2008,06:00:00,0.166,0.000,240.340,0.600,0.000,0.000,1.000
17/5/2008,06:13:00,0.348,0.224,241.650,1.800,0.000,0.000,0.000
17/5/2008,11:55:00,0.44,0.306,239.840,2.200,0.000,1.000,0.000
17/5/2008,14:05:00,1.776,0.320,241.800,7.400,0.000,2.000,18.000
18/5/2008,01:16:00,1.228,0.422,240.870,5.400,0.000,1.000,1.000
18/5/2008,01:47:00,0.458,0.352,239.290,2.400,1.000,2.000,0.000
18/5/2008,04:17:00,0.23,0.118,240.970,1.000,0.000,1.000,1.000
18/5/2008,07:29:00,0.344,0.252,241.060,1.800,0.000,1.000,1.000
18/5/2008,16:01:00,0.174,0.000,240.290,0.800,0.000,0.000,1.000
19/5/2008,07:43:00,1.57,0.106,237.850,6.600,0.000,2.000,18.000
19/5/2008,07:58:00,1.288,0.112,239.320,5.400,0.000,1.000,18.000
19/5/2008,11:41:00,0.158,0.000,240.050,0.600,0.000,0.000,0.000
19/5/2008,14:52:00,0.234,0.126,239.960,1.000,0.000,1.000,1.000
19/5/2008,19:16:00,0.264,0.116,239.010,1.200,0.000,1.000,1.000
19/5/2008,20:18:00,1.746,0.228,240.920,7.200,0.000,0.000,19.000
19/5/2008,23:01:00,0.518,0.000,245.510,2.000,0.000,0.000,1.000
20/5/2008,00:29:00,0.326,0.170,242.830,1.400,0.000,0.000,0.000
20/5/2008,04:57:00,0.24,0.104,242.360,1.000,0.000,0.000,0.000
20/5/2008,11:34:00,2.212,0.202,237.880,9.200,1.000,2.000,28.000
20/5/2008,15:04:00,1.24,0.000,242.180,5.000,0.000,0.000,19.000
20/5/2008,15:16:00,1.33,0.132,241.780,5.400,0.000,0.000,19.000
20/5/2008,17:21:00,0.16,0.000,242.330,0.600,0.000,0.000,1.000
20/5/2008,17:37:00,0.27,0.144,242.300,1.200,0.000,0.000,1.000
20/5/2008,20:25:00,0.46,0.414,244.640,2.400,0.000,1.000,0.000
20/5/2008,21:00:00,1.86,0.226,241.700,7.600,0.000,0.000,19.000
20/5/2008,22:05:00,1.17,0.144,238.520,5.000,0.000,0.000,0.000
21/5/2008,01:32:00,0.154,0.000,240.890,0.600,0.000,0.000,0.000
